,XMEAS1,XMEAS2,XMEAS3,XMEAS4,XMEAS5,XMEAS6,XMEAS7,XMEAS8,XMEAS9,XMEAS10,XMEAS11,XMEAS12,XMEAS13,XMEAS14,XMEAS15,XMEAS16,XMEAS17,XMEAS18,XMEAS19,XMEAS20,XMEAS21,XMEAS22,XMEAS23,XMEAS24,XMEAS25,XMEAS26,XMEAS27,XMEAS28,XMEAS29,XMEAS30,XMEAS31,XMEAS32,XMEAS33,XMEAS34,XMEAS35,XMEAS36,XMEAS37,XMEAS38,XMEAS39,XMEAS40,XMEAS41
73,0.27523,3691.8,4507.9,9.3867,27.149,42.129,2708.0,75.742,120.41,0.34878,79.974,51.808,2636.2,24.353,50.53,3106.2,22.809,65.705,232.29,341.36,94.514,77.491,32.34,8.7128,26.36,6.8953,18.665,1.6729,32.683,13.879,24.365,1.0319,18.696,2.301,4.7775,2.3808,0.022087,0.84067,0.098999,52.831,42.59
74,0.23816,3627.1,4502.4,9.2157,26.934,42.33,2707.4,74.499,120.41,0.3469,79.998,49.795,2636.0,24.966,49.427,3104.9,23.806,65.671,230.36,341.58,94.511,77.38,32.104,8.7235,26.513,6.7228,18.859,1.6911,32.789,13.701,24.062,1.1343,18.372,2.2613,4.6908,2.2938,0.022087,0.84067,0.098999,52.831,42.59
75,0.23745,3692.1,4555.7,9.3118,27.047,42.418,2707.6,75.306,120.39,0.34451,80.083,51.052,2636.0,24.495,51.524,3105.3,23.158,65.687,232.39,342.06,94.543,77.563,32.104,8.7235,26.513,6.7228,18.859,1.6911,32.789,13.701,24.062,1.1343,18.372,2.2613,4.6908,2.2938,0.012606,0.81967,0.12032,53.567,44.14
76,0.25936,3715.8,4523.3,9.4219,26.968,42.356,2709.4,74.135,120.4,0.32727,80.191,51.138,2638.2,27.261,51.078,3107.0,22.634,65.726,233.07,342.01,94.442,77.453,32.201,8.7715,25.935,6.9086,18.679,1.6707,32.496,13.608,24.092,1.1598,18.571,2.2407,4.839,2.2686,0.012606,0.81967,0.12032,53.567,44.14
77,0.26006,3690.0,4532.7,9.2799,26.697,42.284,2708.1,75.093,120.43,0.32889,80.216,48.765,2637.9,24.808,50.073,3105.8,23.807,65.794,234.22,341.73,94.408,77.566,32.201,8.7715,25.935,6.9086,18.679,1.6707,32.496,13.608,24.092,1.1598,18.571,2.2407,4.839,2.2686,0.012606,0.81967,0.12032,53.567,44.14
78,0.25093,3678.3,4508.0,9.4123,27.216,42.178,2709.4,75.437,120.42,0.3136,80.369,50.066,2638.3,25.716,52.299,3107.0,23.864,65.85,231.92,341.92,94.306,77.701,32.499,8.9111,26.758,7.1256,19.16,1.66,32.723,13.671,23.992,1.2689,18.591,2.2673,4.7459,2.2859,0.012606,0.81967,0.12032,53.567,44.14
79,0.25225,3645.9,4568.1,9.3014,26.861,42.322,2708.8,75.59,120.39,0.31295,80.426,49.04,2638.4,24.554,50.322,3105.3,23.307,65.945,233.39,341.36,94.499,77.108,32.499,8.9111,26.758,7.1256,19.16,1.66,32.723,13.671,23.992,1.2689,18.591,2.2673,4.7459,2.2859,0.012606,0.81967,0.12032,53.567,44.14
80,0.22153,3573.8,4477.5,9.2497,26.836,42.186,2703.3,75.636,120.36,0.32342,79.976,49.264,2632.2,22.932,47.843,3099.4,23.832,65.901,229.77,341.96,94.638,76.877,32.379,8.9266,26.306,6.98,19.018,1.6376,32.967,13.697,23.785,1.2486,18.613,2.262,4.8649,2.3256,0.029271,0.82692,0.10155,53.152,43.836
81,0.22059,3570.9,4463.1,9.3349,26.807,42.486,2700.8,75.094,120.34,0.32272,79.707,48.322,2628.9,26.08,50.83,3096.9,22.336,65.774,229.45,341.64,94.992,76.564,32.379,8.9266,26.306,6.98,19.018,1.6376,32.967,13.697,23.785,1.2486,18.613,2.262,4.8649,2.3256,0.029271,0.82692,0.10155,53.152,43.836
82,0.2303,3606.7,4511.1,9.3571,26.96,41.715,2700.6,74.576,120.37,0.32234,79.53,49.323,2630.0,25.251,49.13,3095.5,23.632,65.601,231.35,342.03,94.777,76.762,31.954,9.0062,26.133,6.9738,18.705,1.6616,33.198,13.882,24.212,1.2989,18.133,2.272,4.8449,2.2773,0.029271,0.82692,0.10155,53.152,43.836
83,0.22866,3611.7,4503.7,9.4729,26.777,42.533,2702.7,74.981,120.39,0.32171,79.643,49.093,2631.1,23.246,50.491,3098.1,22.151,65.513,230.96,342.05,94.912,77.435,31.954,9.0062,26.133,6.9738,18.705,1.6616,33.198,13.882,24.212,1.2989,18.133,2.272,4.8449,2.2773,0.029271,0.82692,0.10155,53.152,43.836
84,0.2711,3631.6,4502.5,9.4815,27.413,42.658,2709.8,74.44,120.42,0.34391,80.274,49.341,2639.3,25.745,50.351,3104.6,22.941,65.57,229.11,341.92,94.63,77.941,32.13,9.0425,26.636,6.8949,18.52,1.6759,33.062,13.981,23.664,1.2598,18.206,2.2658,4.8429,2.159,0.029271,0.82692,0.10155,53.152,43.836
85,0.26949,3610.9,4549.9,9.3984,27.011,41.995,2711.1,75.298,120.39,0.34659,80.4,52.257,2641.2,25.562,51.509,3108.4,23.683,65.666,231.02,341.9,94.575,77.443,32.13,9.0425,26.636,6.8949,18.52,1.6759,33.062,13.981,23.664,1.2598,18.206,2.2658,4.8429,2.159,0.019014,0.82894,0.10773,53.967,44.331
86,0.25415,3672.5,4550.3,9.3066,26.721,42.34,2709.5,75.586,120.43,0.35698,80.171,49.366,2638.4,26.958,50.831,3107.7,22.674,65.735,230.56,341.62,94.631,77.39,32.015,8.6558,26.273,6.882,18.417,1.6783,33.246,13.87,23.643,1.3348,18.619,2.2421,4.7675,2.2144,0.019014,0.82894,0.10773,53.967,44.331
87,0.25363,3618.3,4520.0,9.2821,26.828,41.836,2709.7,74.556,120.39,0.3553,80.198,49.737,2639.0,24.873,48.506,3106.6,22.461,65.727,228.05,342.24,94.539,77.271,32.015,8.6558,26.273,6.882,18.417,1.6783,33.246,13.87,23.643,1.3348,18.619,2.2421,4.7675,2.2144,0.019014,0.82894,0.10773,53.967,44.331
88,0.26602,3648.4,4527.3,9.5281,26.671,42.22,2709.8,74.907,120.43,0.34505,80.112,49.353,2638.5,24.894,49.333,3106.4,23.457,65.709,227.18,341.86,94.629,77.286,32.102,8.9165,26.472,6.9695,18.317,1.6643,32.924,13.709,23.594,1.3324,18.652,2.2867,4.9021,2.3045,0.019014,0.82894,0.10773,53.967,44.331
89,0.26788,3656.2,4552.8,9.2607,27.126,41.969,2709.2,74.555,120.42,0.34633,80.037,51.362,2638.0,25.451,50.334,3106.1,22.62,65.689,228.93,341.92,94.563,77.349,32.102,8.9165,26.472,6.9695,18.317,1.6643,32.924,13.709,23.594,1.3324,18.652,2.2867,4.9021,2.3045,0.019014,0.82894,0.10773,53.967,44.331
90,0.26052,3615.6,4590.3,9.277,26.849,42.492,2708.8,75.641,120.39,0.32314,79.949,50.252,2637.4,24.398,50.262,3105.3,21.471,65.615,228.11,342.55,94.706,76.953,32.15,8.7374,26.361,6.9024,18.483,1.6105,32.714,13.722,24.31,1.1727,18.47,2.2616,4.9151,2.326,0.033002,0.84512,0.098762,54.049,43.77
91,0.2604,3612.5,4573.7,9.5403,26.772,41.986,2707.8,74.691,120.4,0.32512,79.687,49.807,2636.0,25.144,49.178,3103.3,24.083,65.561,228.08,342.69,94.612,77.215,32.15,8.7374,26.361,6.9024,18.483,1.6105,32.714,13.722,24.31,1.1727,18.47,2.2616,4.9151,2.326,0.033002,0.84512,0.098762,54.049,43.77
92,0.25448,3630.0,4535.2,9.3534,26.762,42.376,2709.9,75.056,120.41,0.32993,79.917,50.575,2638.8,24.104,49.626,3105.9,23.082,65.509,227.23,342.28,94.731,77.108,32.221,8.8351,27.016,6.8673,18.692,1.6587,32.914,13.777,24.262,1.0967,18.861,2.2794,4.8063,2.3585,0.033002,0.84512,0.098762,54.049,43.77
93,0.25586,3634.6,4577.2,9.3342,26.6,42.345,2711.5,75.359,120.39,0.33009,79.959,51.44,2641.4,24.417,51.637,3106.3,23.538,65.494,229.36,342.72,94.529,77.18,32.221,8.8351,27.016,6.8673,18.692,1.6587,32.914,13.777,24.262,1.0967,18.861,2.2794,4.8063,2.3585,0.033002,0.84512,0.098762,54.049,43.77
94,0.24959,3682.1,4512.6,9.2304,27.246,42.723,2709.6,75.852,120.42,0.33062,79.944,51.544,2638.2,26.541,48.575,3106.3,21.876,65.524,228.82,342.16,94.697,77.246,32.899,8.885,26.423,6.7824,18.755,1.6318,33.24,13.833,23.659,1.1658,18.936,2.2973,4.8353,2.2147,0.033002,0.84512,0.098762,54.049,43.77
95,0.24755,3683.9,4499.6,9.3289,26.894,41.953,2711.4,75.541,120.39,0.33085,80.244,50.175,2641.5,25.878,49.686,3106.4,24.072,65.583,228.44,342.26,94.496,77.514,32.899,8.885,26.423,6.7824,18.755,1.6318,33.24,13.833,23.659,1.1658,18.936,2.2973,4.8353,2.2147,0.02374,0.83011,0.088164,54.531,43.577
96,0.1802,3700.2,4515.0,9.4215,27.048,41.674,2709.5,74.692,120.44,0.33887,80.275,50.34,2638.4,24.52,49.432,3104.5,21.726,65.65,227.95,342.14,94.639,77.557,31.956,8.8451,26.074,6.763,18.992,1.6912,33.21,13.624,23.657,1.378,18.375,2.2409,4.8863,2.2631,0.02374,0.83011,0.088164,54.531,43.577
97,0.1822,3697.0,4501.0,9.2739,26.977,42.013,2704.1,75.831,120.36,0.3397,80.025,50.236,2632.6,25.143,48.891,3100.6,22.41,65.678,226.05,341.54,94.447,76.73,31.956,8.8451,26.074,6.763,18.992,1.6912,33.21,13.624,23.657,1.378,18.375,2.2409,4.8863,2.2631,0.02374,0.83011,0.088164,54.531,43.577
98,0.27046,3690.5,4493.5,9.2552,26.779,42.036,2701.4,75.555,120.39,0.31275,79.737,50.454,2629.6,25.481,48.31,3098.4,23.611,65.616,228.43,341.51,94.758,76.683,32.344,8.8468,26.676,6.9317,18.424,1.6652,32.896,13.7,24.097,1.0107,18.7,2.2687,4.7657,2.2367,0.02374,0.83011,0.088164,54.531,43.577
99,0.2686,3672.0,4497.3,9.3897,26.849,42.365,2700.3,75.223,120.4,0.31572,79.637,49.258,2629.2,24.807,49.54,3096.5,23.231,65.513,230.13,340.82,94.438,77.214,32.344,8.8468,26.676,6.9317,18.424,1.6652,32.896,13.7,24.097,1.0107,18.7,2.2687,4.7657,2.2367,0.02374,0.83011,0.088164,54.531,43.577
100,0.23106,3623.3,4547.2,9.2227,26.835,42.09,2701.9,75.304,120.39,0.32184,79.938,49.609,2631.4,23.817,49.166,3098.1,22.711,65.518,227.22,341.07,94.738,77.379,32.162,9.0833,26.474,6.8977,18.661,1.6692,32.595,13.942,24.071,1.0915,18.642,2.2688,4.8328,2.2537,0.016409,0.84118,0.10366,53.682,43.587
101,0.23192,3603.3,4528.4,9.3184,27.199,42.325,2702.1,74.649,120.38,0.32376,80.024,49.958,2631.0,25.638,50.155,3098.9,22.49,65.544,228.55,340.88,94.662,77.156,32.162,9.0833,26.474,6.8977,18.661,1.6692,32.595,13.942,24.071,1.0915,18.642,2.2688,4.8328,2.2537,0.016409,0.84118,0.10366,53.682,43.587
102,0.2486,3645.8,4516.9,9.3652,26.962,41.793,2702.2,75.426,120.4,0.34852,80.074,49.712,2631.2,25.973,51.516,3099.3,21.966,65.569,228.34,340.92,94.605,77.459,32.252,8.8967,26.658,6.9585,18.462,1.6496,32.818,14.112,24.087,1.2015,18.713,2.286,4.8047,2.2511,0.016409,0.84118,0.10366,53.682,43.587
103,0.24928,3641.6,4522.4,9.4152,27.014,42.163,2701.1,74.508,120.4,0.35219,80.055,51.45,2629.5,24.821,50.359,3099.0,22.637,65.598,227.61,340.63,94.715,77.124,32.252,8.8967,26.658,6.9585,18.462,1.6496,32.818,14.112,24.087,1.2015,18.713,2.286,4.8047,2.2511,0.016409,0.84118,0.10366,53.682,43.587
104,0.23749,3600.2,4559.7,9.2231,26.89,42.251,2702.2,75.057,120.41,0.36769,80.262,51.963,2630.4,24.76,48.306,3100.9,23.025,65.579,225.91,340.18,94.666,77.539,32.11,8.8979,26.371,6.9388,19.04,1.6534,33.149,13.932,24.013,1.2833,18.407,2.2299,4.8428,2.3532,0.016409,0.84118,0.10366,53.682,43.587
105,0.23973,3659.6,4573.5,9.2721,26.796,42.398,2702.7,75.06,120.39,0.36627,80.267,51.041,2631.1,23.823,48.176,3100.7,22.889,65.681,227.08,340.63,94.694,77.378,32.11,8.8979,26.371,6.9388,19.04,1.6534,33.149,13.932,24.013,1.2833,18.407,2.2299,4.8428,2.3532,0.017302,0.84331,0.11641,53.432,43.55
106,0.25447,3669.4,4492.1,9.2745,26.967,42.493,2701.7,74.466,120.4,0.34973,80.221,50.993,2629.7,25.758,50.3,3100.1,22.407,65.677,226.26,340.49,94.701,77.259,31.818,8.8549,26.205,7.0566,18.74,1.651,32.829,13.952,23.381,1.3177,18.954,2.2795,4.8954,2.2808,0.017302,0.84331,0.11641,53.432,43.55
107,0.25311,3640.4,4500.7,9.1965,26.686,42.137,2702.0,75.442,120.39,0.34511,80.261,50.319,2630.4,26.884,49.482,3099.4,23.424,65.711,227.07,339.84,94.751,77.235,31.818,8.8549,26.205,7.0566,18.74,1.651,32.829,13.952,23.381,1.3177,18.954,2.2795,4.8954,2.2808,0.017302,0.84331,0.11641,53.432,43.55
108,0.28254,3632.1,4535.1,9.4531,26.879,42.584,2701.3,74.545,120.38,0.35264,80.205,51.499,2629.4,25.413,51.334,3100.1,23.407,65.724,226.53,340.36,94.769,77.286,32.181,9.0535,26.062,6.8061,18.946,1.6691,32.609,13.699,23.756,1.3197,18.422,2.2755,4.8566,2.4142,0.017302,0.84331,0.11641,53.432,43.55
109,0.28399,3605.5,4530.7,9.3014,26.625,42.452,2703.1,75.078,120.38,0.35367,80.268,49.486,2631.6,23.789,49.588,3101.4,22.678,65.706,227.53,340.32,94.845,77.447,32.181,9.0535,26.062,6.8061,18.946,1.6691,32.609,13.699,23.756,1.3197,18.422,2.2755,4.8566,2.4142,0.017302,0.84331,0.11641,53.432,43.55
110,0.2516,3688.0,4501.1,9.3335,26.502,42.127,2704.1,74.824,120.42,0.3278,80.263,50.32,2633.3,24.014,48.731,3102.4,22.837,65.728,227.08,340.59,94.639,77.286,32.157,8.7249,26.357,6.9098,18.85,1.6651,33.181,13.654,24.122,1.2095,18.584,2.266,4.871,2.2969,0.020607,0.84863,0.088548,53.613,43.791
111,0.2506,3653.9,4540.3,9.3632,26.881,42.198,2702.6,74.651,120.4,0.32524,80.104,50.659,2631.3,23.797,52.351,3100.3,23.84,65.715,228.35,340.43,94.642,76.956,32.157,8.7249,26.357,6.9098,18.85,1.6651,33.181,13.654,24.122,1.2095,18.584,2.266,4.871,2.2969,0.020607,0.84863,0.088548,53.613,43.791
112,0.25466,3648.5,4521.2,9.267,27.117,42.049,2701.3,75.765,120.41,0.31832,80.123,50.361,2630.6,25.044,49.801,3100.7,22.697,65.7,230.31,340.52,94.634,77.522,32.247,8.9027,26.286,6.8422,19.108,1.7305,32.326,13.651,23.672,1.0781,18.647,2.2919,4.8845,2.1949,0.020607,0.84863,0.088548,53.613,43.791
113,0.25423,3654.1,4523.3,9.2953,26.76,42.185,2703.1,75.458,120.42,0.32033,80.253,49.498,2632.3,25.422,47.587,3100.2,24.225,65.73,228.66,340.61,94.684,77.194,32.247,8.9027,26.286,6.8422,19.108,1.7305,32.326,13.651,23.672,1.0781,18.647,2.2919,4.8845,2.1949,0.020607,0.84863,0.088548,53.613,43.791
114,0.24399,3683.9,4481.2,9.271,26.638,42.569,2703.6,74.91,120.42,0.31833,80.255,49.123,2632.9,25.976,50.015,3099.1,22.481,65.732,230.16,341.47,94.571,77.066,32.545,8.8871,26.264,6.9923,18.837,1.645,32.924,13.744,23.985,1.2201,18.657,2.2511,4.8323,2.3107,0.020607,0.84863,0.088548,53.613,43.791
115,0.24401,3665.3,4460.0,9.3557,26.432,42.058,2699.4,74.438,120.41,0.31565,79.919,51.061,2627.6,25.415,49.78,3098.7,23.207,65.734,232.1,340.37,94.728,76.686,32.545,8.8871,26.264,6.9923,18.837,1.645,32.924,13.744,23.985,1.2201,18.657,2.2511,4.8323,2.3107,0.010519,0.8547,0.1026,53.541,43.987
116,0.21486,3633.4,4497.7,9.3692,26.75,42.208,2699.0,74.954,120.41,0.32869,79.902,51.36,2627.3,26.007,48.74,3096.1,22.823,65.66,229.41,340.83,94.809,77.353,31.934,8.8011,25.778,6.7859,18.586,1.6857,32.693,13.842,23.683,1.2967,19.019,2.291,4.8945,2.2987,0.010519,0.8547,0.1026,53.541,43.987
117,0.21415,3647.1,4473.6,9.3786,26.786,42.442,2701.0,74.744,120.41,0.33007,80.164,51.647,2629.7,25.519,48.92,3097.6,22.79,65.671,230.24,340.99,94.833,77.296,31.934,8.8011,25.778,6.7859,18.586,1.6857,32.693,13.842,23.683,1.2967,19.019,2.291,4.8945,2.2987,0.010519,0.8547,0.1026,53.541,43.987
118,0.27326,3671.9,4556.6,9.3992,26.958,42.523,2702.7,74.125,120.43,0.33819,80.165,49.129,2630.7,25.987,49.656,3101.4,22.949,65.707,233.32,340.3,94.617,77.189,32.14,8.8654,26.103,7.003,19.039,1.6573,33.156,13.741,23.827,1.0991,18.526,2.2853,4.7916,2.2767,0.010519,0.8547,0.1026,53.541,43.987
119,0.27316,3693.5,4563.7,9.4108,26.805,42.305,2702.4,74.361,120.42,0.33526,80.18,50.872,2630.8,23.874,48.486,3102.3,23.117,65.738,229.92,339.85,94.629,77.342,32.14,8.8654,26.103,7.003,19.039,1.6573,33.156,13.741,23.827,1.0991,18.526,2.2853,4.7916,2.2767,0.010519,0.8547,0.1026,53.541,43.987
120,0.25343,3636.9,4484.4,9.2602,27.038,42.122,2703.3,73.967,120.41,0.32436,80.177,50.336,2631.6,23.109,49.673,3099.8,23.031,65.756,233.68,340.5,94.629,77.543,32.359,8.929,26.085,6.7843,19.462,1.694,33.144,13.771,23.659,1.2269,18.909,2.2628,4.7965,2.2761,0.026344,0.8336,0.094289,53.516,44.213
121,0.25517,3641.2,4499.2,9.4013,26.477,42.348,2703.1,74.187,120.39,0.32279,80.22,49.738,2632.0,25.69,50.228,3100.4,23.579,65.831,235.7,340.48,94.743,77.155,32.359,8.929,26.085,6.7843,19.462,1.694,33.144,13.771,23.659,1.2269,18.909,2.2628,4.7965,2.2761,0.026344,0.8336,0.094289,53.516,44.213
122,0.23154,3686.8,4401.3,9.4098,27.062,42.316,2702.7,75.097,120.41,0.32574,80.155,49.782,2631.9,25.905,51.533,3100.2,21.793,65.835,234.0,340.38,94.579,77.288,31.955,8.8153,26.445,6.713,18.719,1.7026,32.706,13.787,23.993,1.3763,18.278,2.231,4.788,2.3005,0.026344,0.8336,0.094289,53.516,44.213
123,0.23301,3701.8,4498.9,9.2609,26.793,42.408,2700.6,75.693,120.4,0.32778,80.082,50.861,2628.8,23.712,49.476,3099.4,22.037,65.83,233.04,340.83,94.664,77.281,31.955,8.8153,26.445,6.713,18.719,1.7026,32.706,13.787,23.993,1.3763,18.278,2.231,4.788,2.3005,0.026344,0.8336,0.094289,53.516,44.213
124,0.27269,3715.0,4523.6,9.4564,26.864,42.767,2700.6,75.209,120.4,0.33038,80.031,50.221,2629.1,25.069,51.372,3100.6,23.69,65.85,233.98,340.3,94.58,77.021,31.94,8.6883,26.418,6.7734,18.926,1.6973,32.484,13.713,23.914,1.1195,18.523,2.2877,4.8054,2.356,0.026344,0.8336,0.094289,53.516,44.213
125,0.27527,3698.3,4504.4,9.4775,26.405,42.579,2701.3,75.02,120.43,0.3312,80.059,48.511,2629.4,24.942,51.573,3101.3,23.64,65.816,233.44,340.54,94.55,77.595,31.94,8.6883,26.418,6.7734,18.926,1.6973,32.484,13.713,23.914,1.1195,18.523,2.2877,4.8054,2.356,0.0067867,0.84005,0.073183,53.787,43.751
126,0.27352,3715.6,4515.5,9.3933,27.236,42.434,2703.9,75.254,120.41,0.32003,80.37,49.751,2633.1,23.764,48.96,3103.1,23.307,65.883,233.54,340.65,94.464,77.513,32.195,9.0182,26.4,7.0496,18.852,1.664,33.016,13.828,23.855,1.131,18.805,2.2879,4.7699,2.3826,0.0067867,0.84005,0.073183,53.787,43.751
127,0.27446,3675.8,4492.5,9.4145,27.199,42.099,2703.5,75.059,120.39,0.32289,80.305,50.079,2632.5,24.588,49.219,3102.7,23.257,65.924,233.0,340.48,94.404,77.209,32.195,9.0182,26.4,7.0496,18.852,1.664,33.016,13.828,23.855,1.131,18.805,2.2879,4.7699,2.3826,0.0067867,0.84005,0.073183,53.787,43.751
128,0.25132,3610.9,4513.6,9.3198,27.121,42.419,2702.0,76.197,120.39,0.33377,80.091,49.679,2630.5,24.658,47.967,3099.9,23.757,65.921,232.82,340.86,94.615,77.215,31.802,8.7159,26.631,7.0447,18.611,1.6041,32.721,14.0,23.631,1.3263,18.478,2.2444,4.7283,2.3117,0.0067867,0.84005,0.073183,53.787,43.751
129,0.25126,3612.2,4488.4,9.4496,26.812,42.15,2703.2,75.233,120.38,0.33964,80.124,49.73,2631.8,25.852,48.827,3100.0,22.839,65.883,234.01,340.99,94.734,77.62,31.802,8.7159,26.631,7.0447,18.611,1.6041,32.721,14.0,23.631,1.3263,18.478,2.2444,4.7283,2.3117,0.0067867,0.84005,0.073183,53.787,43.751
130,0.2895,3590.1,4566.0,9.3494,26.457,42.282,2706.3,74.876,120.41,0.35293,80.31,49.982,2635.3,25.749,49.715,3103.3,21.978,65.906,234.43,341.05,94.653,77.611,32.142,8.9853,26.295,6.8963,18.871,1.6368,32.728,13.713,24.075,1.183,18.426,2.3027,4.8926,2.3395,0.0099613,0.80916,0.092421,53.361,42.822
131,0.29109,3605.5,4534.4,9.3596,27.069,42.342,2706.2,74.625,120.34,0.3533,80.168,49.639,2635.2,24.439,48.21,3104.7,23.485,65.922,236.21,340.94,94.719,77.15,32.142,8.9853,26.295,6.8963,18.871,1.6368,32.728,13.713,24.075,1.183,18.426,2.3027,4.8926,2.3395,0.0099613,0.80916,0.092421,53.361,42.822
132,0.26072,3640.6,4479.6,9.2675,26.945,42.523,2706.7,74.736,120.43,0.3252,79.963,50.894,2634.5,24.787,50.339,3104.5,23.402,65.889,234.89,341.78,94.688,77.326,32.046,9.0608,26.275,6.7938,18.937,1.6542,32.734,13.783,23.772,1.2569,18.938,2.2907,4.8259,2.3069,0.0099613,0.80916,0.092421,53.361,42.822
133,0.2618,3653.8,4515.5,9.4,27.258,42.41,2710.0,75.076,120.4,0.32352,80.143,50.916,2638.8,25.485,50.564,3105.7,23.981,65.863,233.91,342.47,94.622,77.401,32.046,9.0608,26.275,6.7938,18.937,1.6542,32.734,13.783,23.772,1.2569,18.938,2.2907,4.8259,2.3069,0.0099613,0.80916,0.092421,53.361,42.822
134,0.2714,3695.4,4514.2,9.4123,26.873,42.658,2709.2,75.343,120.42,0.33301,80.044,49.342,2638.1,25.291,51.785,3107.1,23.421,65.887,234.48,342.03,94.622,77.382,32.603,8.9549,26.483,6.8383,18.782,1.5829,32.781,13.828,24.036,1.2038,18.637,2.2846,4.7869,2.2918,0.0099613,0.80916,0.092421,53.361,42.822
135,0.26972,3674.2,4499.2,9.2701,26.998,42.447,2711.3,74.55,120.39,0.33031,80.219,49.77,2639.9,24.96,49.64,3107.6,23.445,65.888,234.44,342.23,94.409,77.606,32.603,8.9549,26.483,6.8383,18.782,1.5829,32.781,13.828,24.036,1.2038,18.637,2.2846,4.7869,2.2918,0.025616,0.83753,0.087958,53.986,43.549
136,0.21778,3647.8,4514.1,9.3224,26.664,42.533,2709.4,75.242,120.42,0.33361,80.185,50.544,2637.9,25.68,50.759,3106.1,22.791,65.901,231.79,342.68,94.358,77.134,31.876,8.9561,26.513,6.8914,18.796,1.672,32.88,13.638,24.075,1.183,18.281,2.2774,4.7376,2.3175,0.025616,0.83753,0.087958,53.986,43.549
137,0.21621,3678.0,4497.3,9.3629,26.882,42.409,2704.3,74.896,120.38,0.33512,79.792,48.167,2632.6,25.253,51.132,3102.2,23.092,65.824,232.45,342.22,94.765,76.922,31.876,8.9561,26.513,6.8914,18.796,1.672,32.88,13.638,24.075,1.183,18.281,2.2774,4.7376,2.3175,0.025616,0.83753,0.087958,53.986,43.549
138,0.2871,3675.4,4526.8,9.2834,26.995,42.504,2704.7,75.366,120.41,0.31632,79.688,50.512,2633.1,24.749,50.557,3101.9,23.083,65.714,229.95,342.03,94.59,76.864,32.279,8.9887,26.091,6.9904,18.637,1.6528,33.356,13.831,23.621,1.0608,18.582,2.3113,4.8125,2.2985,0.025616,0.83753,0.087958,53.986,43.549
139,0.28413,3641.4,4504.6,9.4997,27.496,42.171,2706.8,75.44,120.37,0.31362,79.67,50.067,2635.0,25.04,50.174,3102.4,24.286,65.598,231.69,342.98,94.74,77.175,32.279,8.9887,26.091,6.9904,18.637,1.6528,33.356,13.831,23.621,1.0608,18.582,2.3113,4.8125,2.2985,0.025616,0.83753,0.087958,53.986,43.549
140,0.25043,3640.0,4536.8,9.4054,27.139,42.21,2710.8,74.921,120.41,0.33512,80.082,48.759,2640.4,25.328,50.404,3103.7,22.15,65.59,232.05,343.04,94.538,77.99,32.622,8.9306,26.389,6.9433,18.408,1.6571,32.882,13.644,23.923,1.1187,18.906,2.2835,4.7713,2.3187,0.03497,0.83903,0.11048,53.667,44.899
141,0.24825,3609.3,4524.6,9.3298,26.685,42.345,2711.8,75.479,120.39,0.33665,80.162,48.312,2641.3,23.853,49.554,3106.9,22.574,65.71,232.48,342.94,94.613,77.07,32.622,8.9306,26.389,6.9433,18.408,1.6571,32.882,13.644,23.923,1.1187,18.906,2.2835,4.7713,2.3187,0.03497,0.83903,0.11048,53.667,44.899
142,0.2133,3678.4,4543.6,9.3566,27.167,42.142,2710.0,74.692,120.37,0.31449,79.885,49.753,2639.9,24.642,50.46,3105.6,22.321,65.709,232.05,342.85,94.667,77.108,31.915,8.8221,26.304,6.9292,19.138,1.6821,33.2,13.807,23.602,1.189,18.51,2.2519,4.7601,2.2885,0.03497,0.83903,0.11048,53.667,44.899
143,0.21139,3653.4,4583.0,9.2618,27.048,42.462,2711.9,74.321,120.4,0.31218,79.93,51.635,2639.8,25.757,49.208,3107.6,23.53,65.65,231.43,342.71,94.659,77.161,31.915,8.8221,26.304,6.9292,19.138,1.6821,33.2,13.807,23.602,1.189,18.51,2.2519,4.7601,2.2885,0.03497,0.83903,0.11048,53.667,44.899
144,0.27908,3659.1,4463.8,9.2083,27.034,42.504,2714.0,75.738,120.4,0.33029,80.088,50.549,2643.7,24.845,48.749,3109.1,21.764,65.677,228.3,343.35,94.568,77.698,32.412,9.2228,26.732,6.8398,18.741,1.6474,33.275,13.827,23.619,1.2764,18.987,2.2697,4.7396,2.3378,0.03497,0.83903,0.11048,53.667,44.899
145,0.28002,3656.6,4483.8,9.4122,26.747,42.463,2714.8,75.662,120.4,0.33183,80.021,49.977,2643.7,24.404,48.389,3109.9,22.908,65.681,232.66,343.03,94.649,77.437,32.412,9.2228,26.732,6.8398,18.741,1.6474,33.275,13.827,23.619,1.2764,18.987,2.2697,4.7396,2.3378,0.028004,0.82016,0.1102,53.962,44.534
146,0.2353,3662.1,4489.3,9.4396,26.714,42.328,2715.2,74.412,120.41,0.33504,79.983,49.425,2644.0,25.077,49.021,3109.1,23.133,65.676,232.26,343.64,94.573,77.431,32.39,8.809,26.15,6.6839,18.767,1.6463,32.9,13.772,23.955,1.2463,18.531,2.2501,4.8958,2.3527,0.028004,0.82016,0.1102,53.962,44.534
